Metric,Value
Episodes,200000
Wins,23937
Win Rate,12.00%
Boss Kills,23937
axe,75091
books,70291
wand,62055
whip,69175
,
Episode,Reward
126075,14.9
126076,79.2
126077,-17.5
126078,397.8
126079,-17.4
126080,325.6
126081,-37.4
126082,58.9
126083,33.5
126084,105.6
126085,73.7
126086,188.1
126087,107.3
126088,59.8
126089,-89.7
126090,-61.7
126091,125.8
126092,721.4
126093,24636.7
126094,-49.7
126095,564.3
126096,6.3
126097,103.2
126098,-69.8
126099,-128.6
126100,272.2
126101,104.5
126102,64.6
126103,552.2
126104,64.8
126105,289.5
126106,40
126107,18.4
126108,48.7
126109,140.4
126110,-24.4
126111,352.2
126112,602
126113,95
126114,58.2
126115,-64.2
126116,158.2
126117,-4.8
126118,-20.3
126119,30096.6
126120,4.3
126121,18.6
126122,307
126123,53.7
126124,347
126125,-9.3
126126,9.1
126127,58.9
126128,-84.9
126129,164.6
126130,25969.3
126131,89
126132,120.6
126133,62.1
126134,794.2
126135,29.9
126136,-75.8
126137,-64.3
126138,67.1
126139,22.3
126140,43.7
126141,-105
126142,107.1
126143,415.3
126144,95.9
126145,-66
126146,153.1
126147,468.2
126148,29376.2
126149,-4.3
126150,9.7
126151,5.9
126152,52.7
126153,36.9
126154,99.1
126155,72.2
126156,82.4
126157,1077.8
126158,282.8
126159,259.7
126160,558.4
126161,34.3
126162,25800.3
126163,74
126164,-75.7
126165,33473.8
126166,243.8
126167,308.2
126168,150.8
126169,-11.7
126170,45.8
126171,-8.8
126172,8.3
126173,-66.1
126174,306.3
126175,7.3
126176,-79.9
126177,21859.9
126178,47
126179,536.4
126180,34.9
126181,385.9
126182,342.4
126183,472.6
126184,72.2
126185,-63.1
126186,77.1
126187,76.2
126188,16.9
126189,-14.7
126190,58.9
126191,101.2
126192,31057.7
126193,-9.5
126194,333.5
126195,7.7
126196,-103
126197,392.7
126198,22.2
126199,62.6
126200,-38.4
126201,51
126202,71.8
126203,20381.5
126204,69.1
126205,133
126206,21.7
126207,812
126208,-1.8
126209,142.5
126210,186.6
126211,87.2
126212,146.6
126213,62.5
126214,140.4
126215,393.8
126216,4.5
126217,55.2
126218,7.6
126219,314.9
126220,21274.3
126221,940.6
126222,93.2
126223,21861.4
126224,249.8
126225,201.5
126226,495.7
126227,253
126228,35.2
126229,79.9
126230,110.2
126231,18896.5
126232,182.9
126233,150.6
126234,-73.6
126235,84.2
126236,-45.8
126237,163.5
126238,39.5
126239,311.7
126240,208
126241,15.3
126242,754.9
126243,130.7
126244,21267.8
126245,132.4
126246,496.3
126247,35.4
126248,323.8
126249,14777.6
126250,21421.3
126251,798.2
126252,30153.6
126253,458
126254,379.2
126255,284.9
126256,23206.7
126257,-130.3
126258,140
126259,77.1
126260,314.4
126261,19920.9
126262,-97.5
126263,88.1
126264,105.7
126265,431.1
126266,18081.8
126267,720.3
126268,-33
126269,64.7
126270,35747.7
126271,172.9
126272,182.2
126273,-79.3
126274,5.3
126275,-76.2
126276,252.2
126277,71.1
126278,-34.3
126279,197
126280,568.1
126281,100
126282,205.1
126283,-94.2
126284,47.7
126285,-10.1
126286,-19.1
126287,110.6
126288,-26.5
126289,-45.2
126290,25.8
126291,-56
126292,69.1
126293,90.7
126294,258.4
126295,96.2
126296,61.3
126297,57.4
126298,-2.2
126299,91.1
126300,171.9
126301,78.6
126302,38.5
126303,53.9
126304,362.6
126305,217.3
126306,100.5
126307,70.4
126308,181.8
126309,81.8
126310,-2.4
126311,118
126312,978
126313,13.9
126314,27863.4
126315,14727.8
126316,-46.2
126317,20741
126318,6.9
126319,65.5
126320,132.7
126321,-3.7
126322,28498.5
126323,36.4
126324,76.3
126325,474.7
126326,123.3
126327,274
126328,10.3
126329,1226
126330,14.3
126331,11
126332,66.5
126333,25.2
126334,108.9
126335,647.2
126336,24597.2
126337,21459.5
126338,9.1
126339,158.4
126340,52.8
126341,14.3
126342,-54.4
126343,234.8
126344,703.3
126345,59.2
126346,-74.7
126347,309.5
126348,-0.9
126349,39.4
126350,-100.8
126351,252.4
126352,-66.5
126353,221.5
126354,243
126355,-21.3
126356,140.7
126357,59.9
126358,440.1
126359,313.4
126360,13642.1
126361,21.9
126362,55.3
126363,80.4
126364,-17.2
126365,-49
126366,237.1
126367,200.1
126368,25433.4
126369,-30.1
126370,20.5
126371,38.6
126372,92.4
126373,168.2
126374,15559.1
126375,32421.1
126376,84.2
126377,15.2
126378,224.2
126379,-7.6
126380,263
126381,171.9
126382,-62.6
126383,143.3
126384,-79.2
126385,60.1
126386,87.7
126387,-100.3
126388,123.1
126389,0.8
126390,84.3
126391,113.5
126392,-49.9
126393,-87.9
126394,-66.9
126395,7.9
126396,5.6
126397,210.4
126398,136.3
126399,132.7
126400,55.9
126401,60.7
126402,25782.9
126403,6.8
126404,91.4
126405,-58.2
126406,94.8
126407,140.6
126408,123.1
126409,29.3
126410,155.7
126411,-121.5
126412,530.7
126413,20091.8
126414,45.4
126415,274.8
126416,520.2
126417,-61.7
126418,24345.1
126419,107.8
126420,39.5
126421,113.5
126422,3.5
126423,53.8
126424,34893.6
126425,-20
126426,-73.9
126427,65.5
126428,475.1
126429,28109.4
126430,1
126431,46.7
126432,41.5
126433,344.5
126434,-96
126435,430.4
126436,217.9
126437,28051.4
126438,143
126439,397.2
126440,153.5
126441,-115.6
126442,147.6
126443,92.6
126444,2.9
126445,92
126446,156.8
126447,8.9
126448,49.7
126449,-28.5
126450,-29.2
126451,-32.6
126452,-113.6
126453,-19.1
126454,239.4
126455,404.4
126456,29163.2
126457,21.7
126458,22914.1
126459,445.5
126460,43.1
126461,32463.1
126462,46.6
126463,-81.4
126464,138
126465,908.1
126466,31.7
126467,15502.7
126468,219.9
126469,197.1
126470,222.5
126471,55.9
126472,-65.9
126473,20422.3
126474,91.8
126475,532.8
126476,42.7
126477,36.1
126478,-0.4
126479,561.9
126480,29598.6
126481,488.3
126482,500.5
126483,34357.5
126484,202
126485,-90.9
126486,23339.9
126487,232.9
126488,-18.5
126489,28080.6
126490,976.5
126491,382.6
126492,396.2
126493,19
126494,70.5
126495,93.1
126496,71.7
126497,33.4
126498,-72.2
126499,19590.8
126500,223.6
126501,112
126502,-43.7
126503,431.4
126504,79.6
126505,333.3
126506,157.4
126507,162.2
126508,34713.6
126509,51.7
126510,-38.1
126511,29363.6
126512,119.7
126513,447.6
126514,-6
126515,11.8
126516,536.5
126517,22028.4
126518,57.2
126519,-12.8
126520,101.7
126521,103.7
126522,32.9
126523,78.5
126524,196.1
126525,-74.1
126526,22126
126527,32.6
126528,24573.5
126529,5.9
126530,94.5
126531,104.3
126532,-86.5
126533,105.7
126534,158.7
126535,134.3
126536,131.4
126537,31342.2
126538,41.8
126539,482.8
126540,992.4
126541,617.8
126542,330.1
126543,232.5
126544,13
126545,173.5
126546,41.8
126547,19419
126548,22929.7
126549,429
126550,91.3
126551,-32.1
126552,363.3
126553,172.3
126554,165.6
126555,77.6
126556,20940.2
126557,14
126558,21.6
126559,67.2
126560,46.2
126561,-25.3
126562,45.6
126563,113.8
126564,116.4
126565,26956.1
126566,676.2
126567,27128.4
126568,509.2
126569,149.7
126570,19310.4
126571,102.4
126572,126.8
126573,109.1
126574,175.5
126575,75.3
126576,825.8
126577,79.6
126578,22.8
126579,28160.2
126580,-46.6
126581,165.1
126582,229.9
126583,178.5
126584,-96.8
126585,19188.9
126586,59.2
126587,63.9
126588,35.6
126589,20600.5
126590,30499.5
126591,215
126592,338.6
126593,428.6
126594,281.5
126595,506.3
126596,160.8
126597,272.7
126598,-5
126599,-16.4
126600,230.1
126601,433.4
126602,26601.3
126603,25852.4
126604,1071.1
126605,353.8
126606,28657
126607,353.1
126608,27.1
126609,23430.2
126610,293.4
126611,87.5
126612,-85.5
126613,172.9
126614,4.5
126615,362.6
126616,625
126617,236.8
126618,57.7
126619,24892.5
126620,18589.4
126621,19527.2
126622,193.7
126623,103.5
126624,14.6
126625,29802.7
126626,-11.8
126627,575.4
126628,58.4
126629,120.7
126630,78.6
126631,116.6
126632,52.8
126633,170
126634,27618.1
126635,21160.4
126636,28029.1
126637,116.2
126638,29739.6
126639,349.4
126640,69.6
126641,27.6
126642,407.4
126643,-101.6
126644,20180.8
126645,21087.5
126646,26435.9
126647,225.2
126648,-120.7
126649,-132.6
126650,24784.3
126651,56.4
126652,233.6
126653,315
126654,234.6
126655,30.8
126656,173.2
126657,22085.6
126658,28558.1
126659,31410.4
126660,15390.5
126661,37.3
126662,-19
126663,593.4
126664,55.7
126665,122.3
126666,21327.6
126667,109.2
126668,124.3
126669,27846.4
126670,750.6
126671,131.3
126672,133.1
126673,184.9
126674,28472.5
126675,74.4
126676,30311.5
126677,228.8
126678,99.7
126679,978.8
126680,7.5
126681,17.8
126682,228.3
126683,14.8
126684,21.3
126685,144.3
126686,68.7
126687,20
126688,1118.2
126689,100.8
126690,20717.7
126691,51.5
126692,-1.8
126693,61
126694,54.9
126695,44.9
126696,-59.5
126697,-24.1
126698,-4.2
126699,42.2
126700,914.5
126701,-9
126702,61.1
126703,28.4
126704,75
126705,65.6
126706,82.5
126707,151.2
126708,-28.7
126709,163.3
126710,5.1
126711,44.1
126712,29036
126713,852.8
126714,-5.9
126715,-10.6
126716,135.2
126717,15.7
126718,880.8
126719,19856.1
126720,-29.4
126721,73
126722,-23.6
126723,27715.2
126724,127.5
126725,95.3
126726,528.9
126727,81.8
126728,576.2
126729,275.8
126730,1232.9
126731,-31.5
126732,248.8
126733,557.6
126734,-42.2
126735,154.5
126736,-5.7
126737,86.5
126738,96.1
126739,306.3
126740,206.5
126741,21284.8
126742,603.5
126743,-38.7
126744,95.2
126745,122.4
126746,267.8
126747,111.9
126748,731.5
126749,16207.6
126750,111.3
126751,54.6
126752,264.1
126753,70.2
126754,65.7
126755,27962
126756,-75.2
126757,21537.5
126758,-74
126759,506.3
126760,4
126761,-107.3
126762,-80.5
126763,-97.5
126764,-13.5
126765,22.6
126766,-32.4
126767,726.7
126768,363.5
126769,20627
126770,106.9
126771,7736.9
126772,23831
126773,388.9
126774,26.1
126775,242
126776,-85.9
126777,293.1
126778,33.6
126779,111.6
126780,-66.9
126781,70.4
126782,427.4
126783,10.6
126784,99
126785,20636.9
126786,-49
126787,212.7
126788,98.6
126789,117.6
126790,84.5
126791,22347.9
126792,201.4
126793,181.3
126794,192.4
126795,70.8
126796,-142.4
126797,77.6
126798,10.4
126799,222
126800,18822.7
126801,-50
126802,81.1
126803,446.2
126804,-35.7
126805,323.8
126806,264.7
126807,450.7
126808,380.3
126809,-36.2
126810,-20.9
126811,487.6
126812,68.9
126813,41.2
126814,52.7
126815,127.9
126816,20758.9
126817,415.1
126818,-101.8
126819,486.4
126820,21082.5
126821,101.8
126822,-79.8
126823,25
126824,1.1
126825,149.6
126826,373.1
126827,24932.7
126828,30.1
126829,-21.4
126830,132.9
126831,543.7
126832,1130.4
126833,-19.4
126834,245.9
126835,128.5
126836,94.6
126837,35.8
126838,3.3
126839,-13.9
126840,17.9
126841,11.7
126842,-56.6
126843,-51.9
126844,20047.9
126845,33723.6
126846,145.7
126847,25198.7
126848,98.9
126849,166.2
126850,62.7
126851,24919.6
126852,23082
126853,-23.4
126854,61.5
126855,486.1
126856,19623.3
126857,399.3
126858,70.7
126859,82.9
126860,370.7
126861,-44.8
126862,-14.8
126863,120.7
126864,26445.1
126865,-101
126866,31061.7
126867,156.3
126868,88.4
126869,124.6
126870,13232.8
126871,38.2
126872,0.5
126873,61.6
126874,-4.9
126875,165.6
126876,199.4
126877,26942
126878,108.5
126879,133.1
126880,109.9
126881,23
126882,20.5
126883,8.7
126884,172.5
126885,27349.9
126886,6.4
126887,-48.4
126888,822.1
126889,133.8
126890,464.9
126891,577
126892,83.8
126893,74.8
126894,24.6
126895,9.2
126896,3
126897,-66.5
126898,38.5
126899,5
126900,98.4
126901,-15.6
126902,8872.1
126903,44.1
126904,23.3
126905,15069.5
126906,-51.2
126907,17205.3
126908,20772
126909,-3.2
126910,21422
126911,144.9
126912,873.6
126913,328
126914,79.5
126915,216.8
126916,300
126917,20739.6
126918,25372.6
126919,343
126920,11396.2
126921,-1.5
126922,21.5
126923,82.3
126924,74
126925,223.8
126926,105.3
126927,312.9
126928,2.1
126929,-21.9
126930,234.3
126931,-13.8
126932,94.5
126933,70.7
126934,71.1
126935,45.2
126936,-109.8
126937,88.8
126938,-19.3
126939,20652.2
126940,20.9
126941,180
126942,47.6
126943,231.5
126944,350.9
126945,43.6
126946,-94.2
126947,-100.3
126948,70.3
126949,23469.1
126950,16159.7
126951,538.8
126952,804.5
126953,3.5
126954,-64.4
126955,19099
126956,303.1
126957,262.5
126958,28760.3
126959,121.6
126960,19.7
126961,29514.3
126962,148.5
126963,610.2
126964,28439.4
126965,-36.8
126966,266.3
126967,311.5
126968,631.8
126969,86.1
126970,-87
126971,116.7
126972,382.2
126973,222.3
126974,494.7
126975,11.9
126976,74.2
126977,172.1
126978,246.8
126979,58.4
126980,80.1
126981,245.5
126982,-12.6
126983,23319.6
126984,428.9
126985,71.7
126986,81.2
126987,449.5
126988,718.7
126989,564.3
126990,74.8
126991,50.7
126992,81.1
126993,664.3
126994,38
126995,177.7
126996,210.4
126997,41.2
126998,108.6
126999,179.6
127000,168.3
127001,318.6
127002,-95
127003,342.2
127004,342.7
127005,344.6
127006,-79.2
127007,539.4
127008,26930
127009,-11.9
127010,2.2
127011,215.8
127012,15709.7
127013,-10.5
127014,51.6
127015,-31.2
127016,171.7
127017,183.9
127018,66.9
127019,22409.3
127020,61.8
127021,159.1
127022,0.5
127023,13.5
127024,62.1
127025,289.1
127026,9427.1
127027,64.2
127028,231.2
127029,20584
127030,14.3
127031,-68.2
127032,-39.5
127033,72.5
127034,236.5
127035,107.6
127036,238
127037,176
127038,710.2
127039,330.9
127040,276.6
127041,118.3
127042,139.5
127043,-39.3
127044,29350.9
127045,110.6
127046,15927.2
127047,15955.6
127048,188.4
127049,15.2
127050,22615
127051,22121.9
127052,-16.3
127053,22882.4
127054,-49.6
127055,130.3
127056,250.5
127057,154.8
127058,-28.6
127059,112.9
127060,63.8
127061,273.3
127062,20111.9
127063,220.6
127064,16887.4
127065,689.1
127066,107.4
127067,352.6
127068,153.3
127069,-2.3
127070,29114.2
127071,28687.4
127072,214.7
127073,32573.7
127074,30.3
127075,194.2
127076,-51.1
127077,740.6
127078,216.1
127079,78.6
127080,237.8
127081,95.3
127082,314.5
127083,17439.8
127084,30126.9
127085,17104.6
127086,-13.4
127087,21150
127088,23414.2
127089,144.4
127090,837.8
127091,302.6
127092,41.5
127093,231.7
127094,140.2
127095,22.1
127096,0.7
127097,-65.8
127098,-3.1
127099,44.4
127100,95.8
127101,224.7
127102,342.7
127103,468.7
127104,26.7
127105,25.1
127106,108.2
127107,990.8
127108,91.7
127109,23.2
127110,17.3
127111,35.9
127112,23741.9
127113,142.9
127114,20843.6
127115,21648.2
127116,105.3
127117,171.1
127118,97.1
127119,347.1
127120,390.5
127121,222.3
127122,360.6
127123,246.2
127124,58.7
127125,487.5
127126,163.1
127127,153.5
127128,-102.2
127129,27.6
127130,28.8
127131,133
127132,45.5
127133,-64.1
127134,125.2
127135,455
127136,62.7
127137,123.1
127138,107.1
127139,223.8
127140,164.4
127141,-55
127142,36.5
127143,117
127144,844.4
127145,94
127146,42.4
127147,85
127148,22826.2
127149,350
127150,76.1
127151,85.6
127152,19.5
127153,9.5
127154,66.9
127155,629.8
127156,85.7
127157,368.5
127158,23512.9
127159,26164.9
127160,21815.6
127161,24791
127162,11.3
127163,210.7
127164,28691.9
127165,49.2
127166,-76
127167,240.3
127168,21818.2
127169,-65.5
127170,-37.3
127171,147
127172,137.1
127173,91.7
127174,62.9
127175,150.5
127176,16.2
127177,196.3
127178,15556.7
127179,632.9
127180,31198.8
127181,124.9
127182,105
127183,415.1
127184,-46.8
127185,260.5
127186,153
127187,6.5
127188,29.4
127189,-77.2
127190,23497.6
127191,139.5
127192,36
127193,99.6
127194,155.4
127195,-34.5
127196,91.1
127197,-33.8
127198,33.1
127199,31290.1
127200,-2.9
127201,66
127202,368.3
127203,4.1
127204,35.7
127205,108.3
127206,-44.2
127207,60.2
127208,65.7
127209,10.4
127210,104.6
127211,37.9
127212,122.9
127213,153.2
127214,-47.9
127215,183.4
127216,18.2
127217,174.5
127218,-22.2
127219,106.6
127220,199.6
127221,28.2
127222,432.3
127223,359.6
127224,-70.8
127225,77.4
127226,60.3
127227,375.5
127228,28.8
127229,133.7
127230,32.6
127231,72.2
127232,78.5
127233,75.3
127234,147.3
127235,220.9
127236,1504
127237,495.2
127238,77.7
127239,-86.3
127240,443.5
127241,38.8
127242,-73.8
127243,280
127244,-52.3
127245,180.6
127246,-69.4
127247,128.7
127248,75.5
127249,18
127250,-48.6
127251,25.5
127252,113.5
127253,227.3
127254,90.6
127255,206
127256,89.4
127257,137.4
127258,-72.6
127259,124.7
127260,439.9
127261,76.4
127262,18.7
127263,5.1
127264,44
127265,31393
127266,16.1
127267,-1.6
127268,-123.9
127269,960.9
127270,149.7
127271,-10.6
127272,21640.5
127273,95.3
127274,647
127275,102.8
127276,15034.1
127277,359.8
127278,187.4
127279,-2.4
127280,36.1
127281,-0.5
127282,2.5
127283,-73.8
127284,75.3
127285,60.8
127286,175.7
127287,18846.4
127288,126.2
127289,148.3
127290,784.8
127291,117.8
127292,248.7
127293,231.6
127294,322
127295,21293.4
127296,553.9
127297,29.4
127298,-17.6
127299,-15.9
127300,18.3
127301,-10.4
127302,133.6
127303,-53.6
127304,-64.9
127305,-111.1
127306,333
127307,169.9
127308,665.2
127309,129.6
127310,-33.2
127311,70.7
127312,378.5
127313,-53.6
127314,33.3
127315,253.1
127316,-79.5
127317,218.3
127318,228.7
127319,57.7
127320,341
127321,61.2
127322,536.7
127323,105.7
127324,134.7
127325,57.9
127326,239.8
127327,595.3
127328,85.4
127329,30.2
127330,-1.8
127331,47.6
127332,31.5
127333,534.5
127334,47.4
127335,-64.1
127336,225.8
127337,39.6
127338,724.7
127339,93.5
127340,32.3
127341,125.6
127342,95.8
127343,-7.9
127344,150.3
127345,-26.3
127346,218.5
127347,285.2
127348,89.2
127349,38.1
127350,-29.3
127351,-99.9
127352,-34
127353,657.1
127354,188.9
127355,811.3
127356,-48.9
127357,237.7
127358,64.3
127359,16.5
127360,-25.6
127361,14625.1
127362,-79.3
127363,-11.7
127364,-75
127365,-64.6
127366,218.8
127367,738.1
127368,291.9
127369,56.6
127370,171.1
127371,-60.8
127372,14.8
127373,-67.2
127374,-36
127375,193.9
127376,-38.4
127377,63.9
127378,19954.5
127379,59.4
127380,-4.2
127381,-4.4
127382,100.6
127383,170.9
127384,13.1
127385,69.5
127386,47.1
127387,24676.5
127388,8.4
127389,25325.3
127390,97.6
127391,20698.5
127392,16.9
127393,-7.4
127394,-56.3
127395,57.9
127396,-118
127397,268.3
127398,17470.2
127399,134.3
127400,573.8
127401,80.8
127402,-86.7
127403,23788.9
127404,307.3
127405,-32.7
127406,37.2
127407,298.5
127408,14552.4
127409,132.2
127410,42.4
127411,471.1
127412,533.8
127413,611.2
127414,309.5
127415,559.4
127416,187.3
127417,254.8
127418,598.5
127419,66.7
127420,-44.5
127421,-22.9
127422,347.6
127423,130.5
127424,173.1
127425,14
127426,-21.9
127427,2148.5
127428,37
127429,22563.1
127430,-98.2
127431,14.6
127432,83.5
127433,40.5
127434,93.4
127435,368.9
127436,2001
127437,142.6
127438,16.2
127439,259.8
127440,288.4
127441,77.1
127442,-56.5
127443,-53.5
127444,67.7
127445,126.3
127446,40.7
127447,-52.9
127448,97.8
127449,247.9
127450,41.3
127451,313.3
127452,85.5
127453,704.3
127454,758.5
127455,518.9
127456,-100.7
127457,261.4
127458,27570.6
127459,788.3
127460,70.1
127461,168.9
127462,-83.8
127463,21.2
127464,23.9
127465,325.8
127466,281.7
127467,279.5
127468,19725.4
127469,-80
127470,229.4
127471,-62.8
127472,-97.9
127473,101.7
127474,110.1
127475,-33.4
127476,-31.7
127477,270.3
127478,23902.7
127479,-11.8
127480,581.9
127481,21.6
127482,194.7
127483,-22.5
127484,63.2
127485,67
127486,13.4
127487,74.5
127488,203.3
127489,91.3
127490,7.7
127491,143.6
127492,608.5
127493,-23
127494,192.6
127495,27.6
127496,30.4
127497,11.5
127498,152.5
127499,127.9
127500,-33.7
127501,19172.3
127502,300
127503,105
127504,344.6
127505,177
127506,12.1
127507,163.9
127508,23151.1
127509,575
127510,221.9
127511,110.7
127512,239.6
127513,5
127514,-33.9
127515,-130.5
127516,46.7
127517,-13
127518,200.1
127519,101.6
127520,0.8
127521,16.1
127522,74
127523,801.2
127524,135.3
127525,216.3
127526,132.6
127527,328.4
127528,20.6
127529,23.7
127530,29729.8
127531,22727.4
127532,-84.1
127533,-43.5
127534,8820.3
127535,-138
127536,-36
127537,1265.6
127538,134.6
127539,5.1
127540,33.8
127541,-23.2
127542,145.8
127543,461.6
127544,196.1
127545,29175.3
127546,83.8
127547,73.5
127548,80.4
127549,33.3
127550,48.1
127551,16481.1
127552,130.7
127553,181.2
127554,-33
127555,-65.3
127556,-8.4
127557,9
127558,44
127559,-62.6
127560,-7.4
127561,108.8
127562,65.7
127563,269.6
127564,-40.3
127565,-15.3
127566,538.3
127567,119.6
127568,159.7
127569,450.7
127570,12
127571,783.7
127572,32418.3
127573,14499
127574,-37.1
127575,1027.2
127576,27.6
127577,29
127578,19221.6
127579,386.7
127580,42.2
127581,25963.3
127582,56.7
127583,-126
127584,58.5
127585,151.9
127586,-70.1
127587,32.3
127588,-68.6
127589,16
127590,107.9
127591,29202
127592,72.2
127593,-40.2
127594,17.3
127595,116.3
127596,214.2
127597,128
127598,285
127599,-94.8
127600,-14.4
127601,90.7
127602,-61.4
127603,21231.5
127604,27.1
127605,19.4
127606,38.9
127607,52.2
127608,58.8
127609,100.2
127610,135.7
127611,48
127612,23.6
127613,24205
127614,32.5
127615,-13.1
127616,22520.9
127617,-2.6
127618,25.6
127619,6.1
127620,-51.5
127621,139.7
127622,129.1
127623,-54.9
127624,106.5
127625,-32.4
127626,23406.6
127627,26177.9
127628,1423.1
127629,-7.7
127630,127.4
127631,-29
127632,-2.2
127633,33.2
127634,310.8
127635,517
127636,14213
127637,335.8
127638,-0.2
127639,19160.7
127640,15.4
127641,-77
127642,-7.1
127643,35
127644,29446
127645,12.1
